seg_id,rate,year,year_std,path_name,path_supplement,notes
road_693,first-rate,2000,1997,,,""
road_694,first-rate,2000,1997,,,""
road_695,first-rate,2000,1997,,,""
road_696,first-rate,2000,1997,,,""
road_697,first-rate,2000,1997,,,""
road_698,first-rate,2000,1997,,,""
road_699,first-rate,2000,1997,,,""
road_700,first-rate,2000,1997,,,""
road_701,first-rate,2000,1997,,,""
road_702,first-rate,2000,1997,,,""
road_703,first-rate,2000,1997,,,""
road_704,highway,2001,1997,,,"兰州北"
road_705,highway,2001,1997,,,"广安到邻水"
road_706,highway,2001,1997,,,"铜川到黄陵"
road_707,highway,2001,1997,,,"呼和浩特"
road_708,highway,2001,1997,,,"焦作到晋城"
road_709,highway,2001,1997,,,"广州"
road_710,highway,2001,1997,,,"广州"
road_711,highway,2001,1997,,,"广州"
road_712,highway,2001,1997,,,"广州"
road_713,highway,2001,1997,,,"中山北"
road_714,highway,2001,1997,,,"张家口到北京"
road_715,highway,2001,1997,,,"汕头南"
road_716,highway,2001,1997,,,"龙岩到漳州"
road_717,highway,2001,1997,,,"新沂到连云港"
road_718,highway,2001,1997,,,"盐城到常州"
road_719,highway,2001,1997,,,"临潼到阎良"
road_720,highway,2002,1997,,,"成都到绵阳"
road_721,highway,2002,1997,,,"自贡到内江"
road_722,highway,2002,1997,,,"西安到乾县"
road_723,highway,2002,1997,,,"北海到岑溪"
road_724,highway,2002,1997,,,"宜昌到秭归"
road_725,highway,2002,1997,,,"漳平到厦门"
road_726,highway,2002,1997,,,"淮安到扬州"
road_727,highway,2002,1997,,,"南京到扬州"
road_728,highway,2002,1997,,,"淮安到连云港"
road_729,highway,2002,1997,,,"江阴到南通"
road_730,highway,2002,1997,,,"凌海到沈阳"
road_731,highway,2002,1997,,,"皋兰到中川"
road_732,highway,2002,1997,,,"山丹到古浪"
road_733,highway,2002,1997,,,"西宁"
road_734,highway,2002,1997,,,"雅安到眉山"
road_735,highway,2002,1997,,,"峨眉山到乐山"
road_736,highway,2002,1997,,,"成都到南充"
road_737,highway,2002,1997,,,"兰州到白银"
road_738,highway,2002,1997,,,"宜宾到自贡"
road_739,highway,2002,1997,,,"绵阳到广元"
road_740,highway,2002,1997,,,"毕节到贵阳"
road_741,highway,2002,1997,,,"隆昌到泸州"
road_742,highway,2002,1997,,,"天水到宝鸡"
road_743,highway,2002,1997,,,"中宁"
road_744,highway,2002,1997,,,"渝北到合川"
road_745,highway,2002,1997,,,"银川到中宁"
road_746,highway,2002,1997,,,"重庆"
road_747,highway,2002,1997,,,"重庆到遵义"
road_748,highway,2002,1997,,,"银川"
road_749,highway,2002,1997,,,"重庆到涪陵"
road_750,highway,2002,1997,,,"重庆到邻水"
road_751,highway,2002,1997,,,"银川到平罗"
road_752,highway,2002,1997,,,"贵阳到麻江"
road_753,highway,2002,1997,,,"达州到邻水"
road_754,highway,2002,1997,,,"麻江到河池"
road_755,highway,2002,1997,,,"扶绥到南宁"
road_756,highway,2002,1997,,,"扶风"
road_757,highway,2002,1997,,,"南宁"
road_758,highway,2002,1997,,,"河池到南宁"
road_759,highway,2002,1997,,,"南宁到柳州"
road_760,highway,2002,1997,,,"北海"
road_761,highway,2002,1997,,,"西安到蓝田"
road_762,highway,2002,1997,,,"合浦到铁山港"
road_763,highway,2002,1997,,,"柳州"
road_764,highway,2002,1997,,,"贵港到梧州"
road_765,highway,2002,1997,,,"潼关到运城"
road_766,highway,2002,1997,,,"湛江到高州"
road_767,highway,2002,1997,,,"海口到文昌"
road_768,highway,2002,1997,,,"灵宝到三门峡"
road_769,highway,2002,1997,,,"运城到太原"
road_770,highway,2002,1997,,,"三门峡到洛阳"
road_771,highway,2002,1997,,,"邵阳到湘潭"
road_772,highway,2002,1997,,,"交城到太原"
road_773,highway,2002,1997,,,"古交到太原"
road_774,highway,2002,1997,,,"太原"
road_775,highway,2002,1997,,,"阳城到晋城"
road_776,highway,2002,1997,,,"太原"
road_777,highway,2002,1997,,,"洛阳到汝州"
road_778,highway,2002,1997,,,"大同到原平"
road_779,highway,2002,1997,,,"连州到广东"
road_780,highway,2002,1997,,,"开平到新会"
road_781,highway,2002,1997,,,"丰镇到大同"
road_782,highway,2002,1997,,,"长治到邯郸"
road_783,highway,2002,1997,,,"大同"
road_784,highway,2002,1997,,,"大同"
road_785,highway,2002,1997,,,"大同到张家口"
road_786,highway,2002,1997,,,"江门"
road_787,highway,2002,1997,,,"江门到台山"
road_788,highway,2002,1997,,,"湘潭到郴州"
road_789,highway,2002,1997,,,"江门到中山"
road_790,highway,2002,1997,,,"湘潭到株洲"
road_791,highway,2002,1997,,,"武汉到长沙"
road_792,highway,2002,1997,,,"郴州到资兴"
road_793,highway,2002,1997,,,"郴州到宜章"
road_794,highway,2002,1997,,,"兴和到张家口"
road_795,highway,2002,1997,,,"中山到珠海"
road_796,highway,2002,1997,,,"东莞"
road_797,highway,2002,1997,,,"石家庄"
road_798,highway,2002,1997,,,"武汉"
road_799,highway,2002,1997,,,"武汉到鸡公山"
road_800,highway,2002,1997,,,"开封到兰考"
road_801,highway,2002,1997,,,"武汉"
road_802,highway,2002,1997,,,"深圳"
road_803,highway,2002,1997,,,"邯郸到聊城"
road_804,highway,2002,1997,,,"武汉"
road_805,highway,2002,1997,,,"菏泽到东明"
road_806,highway,2002,1997,,,"北京"
road_807,highway,2002,1997,,,"北京"
road_808,highway,2002,1997,,,"北京"
road_809,highway,2002,1997,,,"北京到廊坊"
road_810,highway,2002,1997,,,"北京"
road_811,highway,2002,1997,,,"北京"
road_812,highway,2002,1997,,,"沧州到德州"
road_813,highway,2002,1997,,,"北京"
road_814,highway,2002,1997,,,"杭州到南昌"
road_815,highway,2002,1997,,,"合肥到黄梅"
road_816,highway,2002,1997,,,"沧州到天津"
road_817,highway,2002,1997,,,"济南"
road_818,highway,2002,1997,,,"济南"
road_819,highway,2002,1997,,,"济南"
road_820,highway,2002,1997,,,"新沂到临沂"
road_821,highway,2002,1997,,,"泰安"
road_822,highway,2002,1997,,,"淄博到滨州"
road_823,highway,2002,1997,,,"汕头"
road_824,highway,2002,1997,,,"淄博到莱芜"
road_825,highway,2002,1997,,,"漳州到诏安"
road_826,highway,2002,1997,,,"蒙阴到临沂"
road_827,highway,2002,1997,,,"泰安到新泰"
road_828,highway,2002,1997,,,"日照到临沂北"
road_829,highway,2002,1997,,,"漳州"
road_830,highway,2002,1997,,,"青州到河口"
road_831,highway,2002,1997,,,"新沂到淮安"
road_832,highway,2002,1997,,,"芜湖"
road_833,highway,2002,1997,,,"马鞍山到南京"
road_834,highway,2002,1997,,,"南京到扬州"
road_835,highway,2002,1997,,,"延平到福州"
road_836,highway,2002,1997,,,"南京到高淳区"
road_837,highway,2002,1997,,,"淮安到扬州"
road_838,highway,2002,1997,,,"芜湖到广德"
road_839,highway,2002,1997,,,"高淳区"
road_840,highway,2002,1997,,,"朝阳到锦州"
road_841,highway,2002,1997,,,"江都到高港"
road_842,highway,2002,1997,,,"莱阳"
road_843,highway,2002,1997,,,"阜新到锦州"
road_844,highway,2002,1997,,,"湖州到杭州"
road_845,highway,2002,1997,,,"宁德到福州"
road_846,highway,2002,1997,,,"盘锦到海城"
road_847,highway,2002,1997,,,"大连到庄河"
road_848,highway,2002,1997,,,"昆山到嘉兴"
road_849,highway,2002,1997,,,"福鼎到三门"
road_850,highway,2002,1997,,,"乳山到即墨"
road_851,highway,2002,1997,,,"绍兴到三门"
road_852,highway,2002,1997,,,"金山到松江"
road_853,highway,2002,1997,,,"宁波到三门"
road_854,highway,2002,1997,,,"本溪到丹东"
road_855,highway,2002,1997,,,"长春到营城子"
road_856,highway,2002,1997,,,"长春到德惠"
road_857,highway,2002,1997,,,"哈尔滨"
road_858,highway,2002,1997,,,"哈尔滨到庆安"
road_859,highway,2002,1997,,,"佳木斯到同江"
road_860,highway,2002,1997,,,"绥芬河到穆棱"
road_861,highway,2002,1997,,,"兰州到定西"
road_862,highway,2002,1997,,,"石嘴山到乌海"
road_863,highway,2002,1997,,,"广州到宜章"
road_864,highway,2002,1997,,,"漯河到周口"
road_865,highway,2002,1997,,,"漯河到确山"
road_866,highway,2002,1997,,,"确山到信阳"
road_867,highway,2002,1997,,,"广州到深圳"
road_868,highway,2002,1997,,,"周口到阜阳北"
road_869,highway,2002,1997,,,"开封到虞城"
road_870,highway,2002,1997,,,"虞城到徐州"
road_871,highway,2002,1997,,,"蚌埠到合肥"
road_872,highway,2002,1997,,,"莱西到胶州"
road_873,highway,2002,1997,,,"莱西到烟台"
road_874,highway,2002,1997,,,"邛崃到成都"
road_875,highway,2002,1997,,,"垫江到长寿"
road_876,highway,2002,1997,,,"垫江"
road_877,highway,2002,1997,,,"垫江到万州"
road_878,highway,2002,1997,,,"阳江到斗门"
road_879,highway,2002,1997,,,"新余到醴陵"
road_880,highway,2002,1997,,,"新余到樟树"
road_881,highway,2002,1997,,,"菏泽到曲阜"
road_882,highway,2002,1997,,,"曲阜到临沂"
road_883,highway,2002,1997,,,"宿迁到盱眙"
road_884,highway,2002,1997,,,"宁德到霞浦"
road_885,highway,2002,1997,,,"江阴到常熟"
road_886,highway,2002,1997,,,"福鼎到霞浦"
road_887,highway,2002,1997,,,"安顺到顶效"
road_888,highway,2002,1997,,,"定西到天水"
road_889,highway,2002,1997,,,"扶绥到友谊关"
road_890,highway,2002,1997,,,"北海到湛江"
road_891,highway,2002,1997,,,"赣州到河源"
road_892,highway,2002,1997,,,"唐官屯到滨海新区"
road_893,first-rate,2002,1997,,,""
road_894,first-rate,2002,1997,,,""
road_895,first-rate,2002,1997,,,""
road_896,first-rate,2002,1997,,,""
road_897,first-rate,2002,1997,,,""
road_898,first-rate,2002,1997,,,""
road_899,first-rate,2002,1997,,,""
road_900,first-rate,2002,1997,,,""
road_901,first-rate,2002,1997,,,""
road_902,first-rate,2002,1997,,,""
road_903,first-rate,2002,1997,,,""
road_904,first-rate,2002,1997,,,""
road_905,first-rate,2002,1997,,,""
road_906,first-rate,2002,1997,,,""
road_907,first-rate,2002,1997,,,""
road_908,first-rate,2002,1997,,,""
road_909,first-rate,2002,1997,,,""
road_910,first-rate,2002,1997,,,""
road_911,highway,2002,1997,,,"泰安到莱芜"
road_912,highway,2002,1997,,,"新泰到莱芜"
road_913,highway,2003,2003,,,"西宁到倒淌河"
road_914,highway,2003,2003,,,"西宁到湟中"
road_915,highway,2003,2003,,,"陆良"
road_916,highway,2003,2003,,,"南充"
road_917,highway,2003,2003,,,"重庆"
road_918,highway,2003,2003,,,"重庆"
road_919,highway,2003,2003,,,"南宁"
road_920,highway,2003,2003,,,"南宁"
road_921,highway,2003,2003,,,"南宁"
road_922,highway,2003,2003,,,"南宁"
road_923,highway,2003,2003,,,"西安"
road_924,highway,2003,2003,,,"西安"
road_925,highway,2003,2003,,,"西安"
road_926,highway,2003,2003,,,"十堰到襄阳"
road_927,highway,2003,2003,,,"龙圩"
road_928,highway,2003,2003,,,"永州到衡阳"
road_929,highway,2003,2003,,,"常德"
road_930,highway,2003,2003,,,"开平到恩平"
road_931,highway,2003,2003,,,"长治"
road_932,highway,2003,2003,,,"郑州到登封"
road_933,highway,2003,2003,,,"焦作到原阳"
road_934,highway,2003,2003,,,"长沙"
road_935,highway,2003,2003,,,"广州"
road_936,highway,2003,2003,,,"广州"
road_937,highway,2003,2003,,,"深圳"
road_938,highway,2003,2003,,,"河源"
road_939,highway,2003,2003,,,"北京"
road_940,highway,2003,2003,,,"北京"
road_941,highway,2003,2003,,,"北京"
road_942,highway,2003,2003,,,"北京"
road_943,highway,2003,2003,,,"梅州到揭阳"
road_944,highway,2003,2003,,,"揭阳到汕头"
road_945,highway,2003,2003,,,"揭阳到澄海"
road_946,highway,2003,2003,,,"虞城"
road_947,highway,2003,2003,,,"徐州到宿迁"
road_948,highway,2003,2003,,,"徐州"
road_949,highway,2003,2003,,,"徐州到蚌埠"
road_950,highway,2003,2003,,,"徐州"
road_951,highway,2003,2003,,,"铜陵"
road_952,highway,2003,2003,,,"南京"
road_953,highway,2003,2003,,,"南京"
road_954,highway,2003,2003,,,"南京"
road_955,highway,2003,2003,,,"昌邑"
road_956,highway,2003,2003,,,"胶州"
road_957,highway,2003,2003,,,"烟台"
road_958,highway,2003,2003,,,"烟台"
road_959,highway,2003,2003,,,"杭州"
road_960,highway,2003,2003,,,"杭州"
road_961,highway,2003,2003,,,"杭州"
road_962,highway,2003,2003,,,"杭州"
road_963,highway,2003,2003,,,"杭州"
road_964,highway,2003,2003,,,"杭州"
road_965,highway,2003,2003,,,"松江"
road_966,highway,2003,2003,,,"青浦"
road_967,highway,2003,2003,,,"松江"
road_968,first-rate,2003,2003,,,""
road_969,first-rate,2003,2003,,,""
road_970,first-rate,2003,2003,,,""
road_971,first-rate,2003,2003,,,""
road_972,first-rate,2003,2003,,,""
road_973,first-rate,2003,2003,,,""
road_974,first-rate,2003,2003,,,""
road_975,first-rate,2003,2003,,,""
road_976,first-rate,2003,2003,,,""
road_977,first-rate,2003,2003,,,""
road_978,first-rate,2003,2003,,,""
road_979,highway,2004,2003,,,"滁州到全椒"
road_980,highway,2004,2003,,,"大通到西宁"
road_981,highway,2004,2003,,,"西宁"
road_982,highway,2004,2003,,,"石林到开远"
road_983,highway,2004,2003,,,"关岭到曲靖"
road_984,highway,2004,2003,,,"彭州到成都"
road_985,highway,2004,2003,,,"兰州到临洮"
road_986,highway,2004,2003,,,"六盘水到关岭"
road_987,highway,2004,2003,,,"中宁到马家河湾"
road_988,highway,2004,2003,,,"银川到榆林"
road_989,highway,2004,2003,,,"阳江到茂名"
road_990,highway,2004,2003,,,"襄阳到荆门"
road_991,highway,2004,2003,,,"朔州到山阴"
road_992,highway,2004,2003,,,"恩平到阳江"
road_993,highway,2004,2003,,,"荆门到荆州"
road_994,highway,2004,2003,,,"太原"
road_995,highway,2004,2003,,,"长治到晋城"
road_996,highway,2004,2003,,,"广州到中山"
road_997,highway,2004,2003,,,"中山到珠海"
road_998,highway,2004,2003,,,"信阳到武胜关"
road_999,highway,2004,2003,,,"武汉"
road_1000,highway,2004,2003,,,"武汉"
road_1001,highway,2004,2003,,,"滕州到枣庄"
road_1002,highway,2004,2003,,,"怀宁到安庆"
road_1003,highway,2004,2003,,,"南京"
road_1004,highway,2004,2003,,,"杭州到黄山"
road_1005,highway,2004,2003,,,"常州到江阴"
road_1006,highway,2004,2003,,,"杭州"
road_1007,highway,2004,2003,,,"常熟到昆山"
road_1008,highway,2004,2003,,,"常熟到太仓"
road_1009,highway,2004,2003,,,"太仓到嘉定"
road_1010,highway,2004,2003,,,"青浦"
road_1011,highway,2004,2003,,,"泸州到毕节"
road_1012,highway,2004,2003,,,"鹤壁到濮阳"
road_1013,highway,2004,2003,,,"雅安到攀枝花"
road_1014,highway,2004,2003,,,"泰安-徐州"
road_1015,highway,2004,2003,,,"徐州-新沂"
road_1016,highway,2005,2003,,,"梧州到肇庆"
road_1017,highway,2005,2003,,,"张家界到常德"
road_1018,highway,2005,2003,,,"呼和浩特到兴和"
road_1019,highway,2005,2003,,,"娄底"
road_1020,highway,2005,2003,,,"太原到长治"
road_1021,highway,2005,2003,,,"湘潭"
road_1022,highway,2005,2003,,,"许昌到平顶山"
road_1023,highway,2005,2003,,,"樟树到泰和"
road_1024,highway,2005,2003,,,"泰和到赣州"
road_1025,highway,2005,2003,,,"衡水到德州"
road_1026,highway,2005,2003,,,"樟树"
road_1027,highway,2005,2003,,,"南昌"
road_1028,highway,2005,2003,,,"宿迁到淮安"
road_1029,highway,2005,2003,,,"马鞍山到芜湖"
road_1030,highway,2005,2003,,,"淮安到盐城"
road_1031,highway,2005,2003,,,"胶州到日照"
road_1032,highway,2005,2003,,,"金华到丽水"
road_1033,highway,2005,2003,,,"盐城到南通"
road_1034,highway,2005,2003,,,"丽水到温州"
road_1035,highway,2005,2003,,,"福安"
road_1036,highway,2005,2003,,,"新昌到义乌"
road_1037,highway,2005,2003,,,"太仓"
road_1038,highway,2005,2003,,,"新昌到宁波"
road_1039,highway,2005,2003,,,"闵行"
road_1040,highway,2005,2003,,,"宝山"
road_1041,highway,2005,2003,,,"闵行"
road_1042,highway,2005,2003,,,"丹东到庄河"
road_1043,highway,2005,2003,,,"上海"
road_1044,highway,2005,2003,,,"宁波到北仑"
road_1045,highway,2005,2003,,,"哈尔滨到德惠"
road_1046,highway,2005,2003,,,"河源到梅州"
road_1047,highway,2005,2003,,,"阳朔到贺州"
road_1048,highway,2005,2003,,,"西青到唐官屯"
road_1049,first-rate,2005,2003,,,""
road_1050,highway,2005,2003,,,"垫江到涪陵"
road_1051,highway,2005,2003,,,"河池到柳州"
road_1052,highway,2006,2003,,,"昆山到青浦"
road_1053,highway,2006,2003,,,"乌海到包头"
road_1054,highway,2006,2003,,,"鄂尔多斯到榆林"
road_1055,highway,2006,2003,,,"包头到鄂尔多斯"
road_1056,highway,2006,2003,,,"盐城到大丰"
road_1057,highway,2006,2003,,,"奎屯到三台"
road_1058,highway,2006,2003,,,"克拉玛依到玛纳斯"
road_1059,highway,2006,2003,,,"通海到蒙自"
road_1060,highway,2006,2003,,,"昂思多到西宁"
road_1061,highway,2006,2003,,,"成都"
road_1062,highway,2006,2003,,,"成都"
road_1063,highway,2006,2003,,,"成都"
road_1064,highway,2006,2003,,,"成都"
road_1065,highway,2006,2003,,,"成都"
road_1066,highway,2006,2003,,,"成都"
road_1067,highway,2006,2003,,,"马家河湾到白银"
road_1068,highway,2006,2003,,,"中卫到中宁"
road_1069,highway,2006,2003,,,"靖边到黄陵"
road_1070,highway,2006,2003,,,"西安到柞水"
road_1071,highway,2006,2003,,,"新绛到阎良"
road_1072,highway,2006,2003,,,"北海"
road_1073,highway,2006,2003,,,"榆林"
road_1074,highway,2006,2003,,,"新安到洛阳"
road_1075,highway,2006,2003,,,"洛阳到登封"
road_1076,highway,2006,2003,,,"衡阳"
road_1077,highway,2006,2003,,,"三水到四会"
road_1078,highway,2006,2003,,,"随州到孝感"
road_1079,highway,2006,2003,,,"通许到许昌"
road_1080,highway,2006,2003,,,"信阳到光山"
road_1081,highway,2006,2003,,,"深圳到澳门"
road_1082,highway,2006,2003,,,"井冈山到泰和"
road_1083,highway,2006,2003,,,"开封到菏泽"
road_1084,highway,2006,2003,,,"濮阳"
road_1085,highway,2006,2003,,,"河源"
road_1086,highway,2006,2003,,,"南昌到进贤"
road_1087,highway,2006,2003,,,"瑞金到朋口"
road_1088,highway,2006,2003,,,"龙岩"
road_1089,highway,2006,2003,,,"延平到沙县"
road_1090,highway,2006,2003,,,"昌邑到烟台"
road_1091,highway,2006,2003,,,"杭州到龙游"
road_1092,highway,2006,2003,,,"黄岛到薛家岛"
road_1093,highway,2006,2003,,,"无锡到长兴"
road_1094,highway,2006,2003,,,"缙云到台州"
road_1095,highway,2006,2003,,,"昆山"
road_1096,highway,2006,2003,,,"青浦"
road_1097,highway,2006,2003,,,"南通到海门"
road_1098,highway,2006,2003,,,"海门到常熟"
road_1099,highway,2006,2003,,,"太仓到嘉定"
road_1100,highway,2006,2003,,,"嘉定"
road_1101,highway,2006,2003,,,"闵行到奉贤"
road_1102,highway,2006,2003,,,"上海"
road_1103,highway,2006,2003,,,"上海"
road_1104,highway,2006,2003,,,"上海"
road_1105,highway,2006,2003,,,"沈阳到抚顺"
road_1106,highway,2006,2003,,,"武汉"
road_1107,highway,2006,2003,,,"光山到姚里"
road_1108,highway,2006,2003,,,"景德镇到婺源"
road_1109,highway,2006,2003,,,"太仓市"
road_1110,highway,2006,2003,,,"南阳平顶山"
road_1111,first-rate,2006,2003,,,""
road_1112,first-rate,2006,2003,,,""
road_1113,highway,2006,2003,,,"邢台到威县"
road_1114,highway,2006,2003,,,"海门到启东"
road_1115,highway,2006,2003,,,"福州延平（为福银高速福建段，于06年1月正式通车）"
road_1116,highway,2006,2003,,,"准格尔旗到呼和浩特"
road_1117,highway,2006,2003,,,"西宁到兰州"
road_1118,highway,2006,2003,,,"兰考到通许"
road_1119,highway,2006,2003,,,"襄阳到随州"
road_1120,highway,2006,2003,,,"武汉"
road_1121,highway,2006,2003,,,"溧阳到宜兴"
road_1122,highway,2006,2003,,,"广安到高坪区"
road_1123,highway,2006,2003,,,"高唐到威县"
road_1124,highway,2007,2003,,,"虞城到蚌埠"
road_1125,highway,2007,2003,,,"濮阳到开封"
road_1126,highway,2007,2003,,,"开封到通许"
road_1127,highway,2007,2003,,,"杨武到建水"
road_1128,highway,2007,2003,,,"开州到万州"
road_1129,highway,2007,2003,,,"万州到观音寺"
road_1130,highway,2007,2003,,,"云阳到万州"
road_1131,highway,2007,2003,,,"柳州"
road_1132,highway,2007,2003,,,"桂林"
road_1133,highway,2007,2003,,,"桂林"
road_1134,highway,2007,2003,,,"桂林"
road_1135,highway,2007,2003,,,"桂林到阳朔"
road_1136,highway,2007,2003,,,"龙圩到岑溪"
road_1137,highway,2007,2003,,,"南阳到襄阳"
road_1138,highway,2007,2003,,,"衡阳"
road_1139,highway,2007,2003,,,"乌兰察布到丰镇"
road_1140,highway,2007,2003,,,"乌兰察布到察右后旗"
road_1141,highway,2007,2003,,,"宝丰到叶县"
road_1142,highway,2007,2003,,,"长沙"
road_1143,highway,2007,2003,,,"长沙"
road_1144,highway,2007,2003,,,"江门到斗门"
road_1145,highway,2007,2003,,,"张家口到化稍营"
road_1146,highway,2007,2003,,,"张北到张家口"
road_1147,highway,2007,2003,,,"石家庄到济南"
road_1148,highway,2007,2003,,,"周口"
road_1149,highway,2007,2003,,,"商丘到周口"
road_1150,highway,2007,2003,,,"周口到平舆"
road_1151,highway,2007,2003,,,"大名到濮阳"
road_1152,highway,2007,2003,,,"光山到新县"
road_1153,highway,2007,2003,,,"商丘"
road_1154,highway,2007,2003,,,"阜阳到合肥"
road_1155,highway,2007,2003,,,"满洲里到牙克石"
road_1156,highway,2007,2003,,,"通州到武清"
road_1157,highway,2007,2003,,,"蚌埠到南京"
road_1158,highway,2007,2003,,,"滨州"
road_1159,highway,2007,2003,,,"巴林右旗到赤峰"
road_1160,highway,2007,2003,,,"赤峰"
road_1161,highway,2007,2003,,,"通辽到赤峰"
road_1162,highway,2007,2003,,,"婺源"
road_1163,highway,2007,2003,,,"婺源到开化"
road_1164,highway,2007,2003,,,"三明"
road_1165,highway,2007,2003,,,"三明到沙县"
road_1166,highway,2007,2003,,,"连云港到盐城"
road_1167,highway,2007,2003,,,"扬州到丹阳"
road_1168,highway,2007,2003,,,"丹阳到溧阳"
road_1169,highway,2007,2003,,,"龙游到丽水"
road_1170,highway,2007,2003,,,"广德到长兴"
road_1171,highway,2007,2003,,,"湖州到上海"
road_1172,highway,2007,2003,,,"奉贤区"
road_1173,highway,2007,2003,,,"奉贤区到金山区"
road_1174,highway,2007,2003,,,"上海市内"
road_1175,highway,2007,2003,,,"上海到嵊泗列岛"
road_1176,highway,2007,2003,,,"哈尔滨环线"
road_1177,highway,2007,2003,,,"哈尔滨环线"
road_1178,highway,2007,2003,,,"哈尔滨环线"
road_1179,highway,2007,2003,,,"哈尔滨环线"
road_1180,highway,2007,2003,,,"汝州到平顶山"
road_1181,first-rate,2007,2003,,,""
road_1182,first-rate,2007,2003,,,""
road_1183,highway,2007,2003,,,"菏泽到兰考"
road_1184,highway,2007,2003,,,"沾化区南北段"
road_1185,highway,2007,2003,,,"建德到淳安"
road_1186,highway,2007,2003,,,"林州到安阳"
road_1187,highway,2007,2003,,,"通许到周口"
road_1188,highway,2007,2003,,,"丽水南"
road_1189,highway,2007,2003,,,"信阳到南阳"
road_1190,highway,2008,2003,,,"邻水到垫江"
road_1191,highway,2008,2003,,,"芜湖到安庆"
road_1192,highway,2008,2003,,,"彰武到沈阳"
road_1193,highway,2008,2003,,,"库尔勒到白杨河"
road_1194,highway,2008,2003,,,"瑞丽到大理"
road_1195,highway,2008,2003,,,"丽江到大理"
road_1196,highway,2008,2003,,,"官家山到开远"
road_1197,highway,2008,2003,,,"重庆到遂宁"
road_1198,highway,2008,2003,,,"广元到西安"
road_1199,highway,2008,2003,,,"南川区"
road_1200,highway,2008,2003,,,"垫江区"
road_1201,highway,2008,2003,,,"麻江到邵阳"
road_1202,highway,2008,2003,,,"垫江到忠县"
road_1203,highway,2008,2003,,,"桂林到永州"
road_1204,highway,2008,2003,,,"柳林到文水"
road_1205,highway,2008,2003,,,"宜昌市"
road_1206,highway,2008,2003,,,"永州"
road_1207,highway,2008,2003,,,"斗门"
road_1208,highway,2008,2003,,,"澳门到珠海"
road_1209,highway,2008,2003,,,"赣州到南雄"
road_1210,highway,2008,2003,,,"保定到沧州"
road_1211,highway,2008,2003,,,"新余"
road_1212,highway,2008,2003,,,"济南到巨野"
road_1213,highway,2008,2003,,,"北京"
road_1214,highway,2008,2003,,,"抚州到沙县"
road_1215,highway,2008,2003,,,"济南到莱芜"
road_1216,highway,2008,2003,,,"天津"
road_1217,highway,2008,2003,,,"海兴到黄骅"
road_1218,highway,2008,2003,,,"安庆"
road_1219,highway,2008,2003,,,"余江到景德镇"
road_1220,highway,2008,2003,,,"景德镇到经公桥"
road_1221,highway,2008,2003,,,"莱芜到青岛"
road_1222,highway,2008,2003,,,"秦皇岛到乐亭"
road_1223,highway,2008,2003,,,"淮安"
road_1224,highway,2008,2003,,,"淮安"
road_1225,highway,2008,2003,,,"连云港到日照"
road_1226,highway,2008,2003,,,"连云港"
road_1227,highway,2008,2003,,,"淮安"
road_1228,highway,2008,2003,,,"南京溧水"
road_1229,highway,2008,2003,,,"平度"
road_1230,highway,2008,2003,,,"城阳"
road_1231,highway,2008,2003,,,"慈溪到桐乡"
road_1232,highway,2008,2003,,,"营城子到白山"
road_1233,highway,2008,2003,,,"宜宾到昭通"
road_1234,highway,2008,2003,,,"柳林到靖边"
road_1235,highway,2008,2003,,,"铜陵到黄山"
road_1236,highway,2008,2003,,,"清水到三台"
road_1237,highway,2008,2003,,,"巴林右旗到元上都遗址"
road_1238,highway,2008,2003,,,"扎鲁特旗到巴林右旗"
road_1239,highway,2008,2003,,,"乌兰浩特到扎鲁特旗"
road_1240,highway,2008,2003,,,"阿荣旗乌兰浩特"
road_1241,highway,2008,2003,,,"嘉善到海盐"
road_1242,highway,2008,2003,,,"淮安"
road_1243,highway,2008,2003,,,"乐亭到曹妃甸东西向"
road_1244,highway,2009,2003,,,"马家河湾到泾源"
road_1245,highway,2009,2003,,,"庆元到丽水"
road_1246,highway,2009,2003,,,"高坪区到合川区"
road_1247,highway,2009,2003,,,"晋城到洛阳"
road_1248,highway,2009,2003,,,"武宁到新余"
road_1249,first-rate,2009,2003,,,""
road_1250,first-rate,2009,2003,,,""
road_1251,first-rate,2009,2003,,,""
road_1252,first-rate,2009,2003,,,""
road_1253,highway,2009,2003,,,"霍尔果斯到清水河"
road_1254,first-rate,2009,2003,,,""
road_1255,highway,2009,2003,,,"景洪到元江"
road_1256,first-rate,2009,2003,,,""
road_1257,highway,2009,2003,,,"昆明到禄劝"
road_1258,first-rate,2009,2003,,,""
road_1259,highway,2009,2003,,,"嵩明到昭通"
road_1260,first-rate,2009,2003,,,""
road_1261,highway,2009,2003,,,"开远到南宁"
road_1262,first-rate,2009,2003,,,""
road_1263,highway,2009,2003,,,"南充"
road_1264,highway,2009,2003,,,"南充"
road_1265,highway,2009,2003,,,"盐池到中宁"
road_1266,highway,2009,2003,,,"重庆市环城"
road_1267,highway,2009,2003,,,"重庆市环城"
road_1268,highway,2009,2003,,,"重庆市环城"
road_1269,highway,2009,2003,,,"重庆市环城"
road_1270,highway,2009,2003,,,"重庆市环城"
road_1271,highway,2009,2003,,,"重庆市环城"
road_1272,highway,2009,2003,,,"垫江"
road_1273,highway,2009,2003,,,"长武到乾县"
road_1274,highway,2009,2003,,,"玉林到横县"
road_1275,highway,2009,2003,,,"西安"
